SITEGRID_ID,STATION_ID,OBS_DATE,OBS_TIME,SAMPLE_DISTANCE,PROBE_DEPTH,SOIL_TEMP,TOTAL_IMPEDANCE,FIFE_DATA_CRTFCN_CODE,LAST_REVISION_DATE,source_file,cluster
2731-IPU,1,1987-10-12,1633,,10,10.5,340.77,PRE,08-DEC-88,7285mult.sim,1.0
2731-IPU,1,1987-10-12,1634,,5,10.5,451.5,PRE,08-DEC-88,7285mult.sim,0.0
2731-IPU,1,1987-10-12,2123,,10,14.4,383.51,PRE,08-DEC-88,7285mult.sim,1.0
2731-IPU,1,1987-10-12,2124,,5,17.4,508.65,PRE,08-DEC-88,7285mult.sim,0.0
2731-IPU,1,1987-10-12,2125,,5,17.4,422.55,PRE,08-DEC-88,7285mult.sim,0.0
2731-IPU,1,1987-10-12,2125,,10,15.4,326.04,PRE,08-DEC-88,7285mult.sim,1.0
4268-IPU,32,1987-10-12,1457,,10,10.8,366.24,PRE,08-DEC-88,7285mult.sim,1.0
4268-IPU,32,1987-10-12,1458,,10,10.7,397.27,PRE,08-DEC-88,7285mult.sim,1.0
4268-IPU,32,1987-10-12,1458,,5,10.1,445.86,PRE,08-DEC-88,7285mult.sim,0.0
4268-IPU,32,1987-10-12,1459,,5,9.4,999.99,PRE,08-DEC-88,7285mult.sim,2.0
4268-IPU,32,1987-10-12,1909,,10,15.0,356.5,PRE,08-DEC-88,7285mult.sim,1.0
4268-IPU,32,1987-10-12,1910,,5,19.0,411.01,PRE,08-DEC-88,7285mult.sim,0.0
4268-IPU,32,1987-10-12,1911,,10,14.3,389.8,PRE,08-DEC-88,7285mult.sim,1.0
4268-IPU,32,1987-10-12,1912,,5,15.8,999.99,PRE,08-DEC-88,7285mult.sim,2.0
4439-IPU,11,1987-10-12,1517,,10,10.2,311.75,PRE,08-DEC-88,7285mult.sim,1.0
4439-IPU,11,1987-10-12,1518,,10,16.9,292.16,PRE,08-DEC-88,7285mult.sim,1.0
4439-IPU,11,1987-10-12,1518,,5,10.0,292.58,PRE,08-DEC-88,7285mult.sim,0.0
4439-IPU,11,1987-10-12,1519,,5,9.4,375.38,PRE,08-DEC-88,7285mult.sim,0.0
4439-IPU,11,1987-10-12,1946,,10,13.1,307.2,PRE,08-DEC-88,7285mult.sim,1.0
4439-IPU,11,1987-10-12,1947,,10,30.3,297.52,PRE,08-DEC-88,7285mult.sim,1.0
4439-IPU,11,1987-10-12,1947,,5,14.4,279.56,PRE,08-DEC-88,7285mult.sim,0.0
4439-IPU,11,1987-10-12,1948,,5,15.0,359.68,PRE,08-DEC-88,7285mult.sim,0.0
4609-IPU,17,1987-10-12,1602,,5,11.9,311.67,PRE,08-DEC-88,7285mult.sim,0.0
4609-IPU,17,1987-10-12,1602,,10,24.6,300.98,PRE,08-DEC-88,7285mult.sim,1.0
4609-IPU,17,1987-10-12,1603,,10,10.8,375.62,PRE,08-DEC-88,7285mult.sim,1.0
4609-IPU,17,1987-10-12,1604,,5,10.5,406.1,PRE,08-DEC-88,7285mult.sim,0.0
4609-IPU,17,1987-10-12,2055,,10,17.3,289.68,PRE,08-DEC-88,7285mult.sim,1.0
4609-IPU,17,1987-10-12,2056,,5,19.8,296.66,PRE,08-DEC-88,7285mult.sim,0.0
4609-IPU,17,1987-10-12,2057,,10,16.5,367.41,PRE,08-DEC-88,7285mult.sim,1.0
4609-IPU,17,1987-10-12,2058,,5,17.3,381.92,PRE,08-DEC-88,7285mult.sim,0.0
8639-IPU,21,1987-10-12,1538,,5,11.5,559.95,PRE,08-DEC-88,7285mult.sim,0.0
8639-IPU,21,1987-10-12,1538,,10,11.9,292.17,PRE,08-DEC-88,7285mult.sim,1.0
8639-IPU,21,1987-10-12,1539,,10,11.5,358.76,PRE,08-DEC-88,7285mult.sim,1.0
8639-IPU,21,1987-10-12,1540,,5,11.3,590.93,PRE,08-DEC-88,7285mult.sim,0.0
8639-IPU,21,1987-10-12,2006,,10,16.5,280.44,PRE,08-DEC-88,7285mult.sim,1.0
8639-IPU,21,1987-10-12,2007,,10,16.7,331.45,PRE,08-DEC-88,7285mult.sim,1.0
8639-IPU,21,1987-10-12,2007,,5,22.6,497.57,PRE,08-DEC-88,7285mult.sim,0.0
8639-IPU,21,1987-10-12,2008,,5,21.0,522.04,PRE,08-DEC-88,7285mult.sim,0.0
2731-IPU,1,1987-10-13,1605,,10,12.1,390.26,PRE,08-DEC-88,7286mult.sim,1.0
2731-IPU,1,1987-10-13,1606,,5,12.4,533.94,PRE,08-DEC-88,7286mult.sim,0.0
2731-IPU,1,1987-10-13,1607,,5,11.8,447.34,PRE,08-DEC-88,7286mult.sim,0.0
2731-IPU,1,1987-10-13,1607,,10,11.9,338.79,PRE,08-DEC-88,7286mult.sim,1.0
2731-IPU,1,1987-10-13,2023,,10,14.6,385.26,PRE,08-DEC-88,7286mult.sim,1.0
2731-IPU,1,1987-10-13,2024,,5,17.0,512.97,PRE,08-DEC-88,7286mult.sim,0.0
2731-IPU,1,1987-10-13,2025,,10,15.3,327.73,PRE,08-DEC-88,7286mult.sim,1.0
2731-IPU,1,1987-10-13,2026,,5,17.3,424.9,PRE,08-DEC-88,7286mult.sim,0.0
4268-IPU,32,1987-10-13,1422,,5,11.7,439.47,PRE,08-DEC-88,7286mult.sim,0.0
4268-IPU,32,1987-10-13,1422,,10,12.4,361.37,PRE,08-DEC-88,7286mult.sim,1.0
4268-IPU,32,1987-10-13,1423,,10,12.4,397.06,PRE,08-DEC-88,7286mult.sim,1.0
4268-IPU,32,1987-10-13,1424,,5,11.5,999.99,PRE,08-DEC-88,7286mult.sim,2.0
4268-IPU,32,1987-10-13,1745,,10,14.1,357.29,PRE,08-DEC-88,7286mult.sim,1.0
4268-IPU,32,1987-10-13,1746,,5,16.8,418.03,PRE,08-DEC-88,7286mult.sim,0.0
4268-IPU,32,1987-10-13,1747,,10,13.7,388.27,PRE,08-DEC-88,7286mult.sim,1.0
4268-IPU,32,1987-10-13,1748,,5,15.0,999.99,PRE,08-DEC-88,7286mult.sim,2.0
4439-IPU,11,1987-10-13,1443,,5,11.0,292.35,PRE,08-DEC-88,7286mult.sim,0.0
4439-IPU,11,1987-10-13,1443,,10,11.2,312.33,PRE,08-DEC-88,7286mult.sim,1.0
4439-IPU,11,1987-10-13,1444,,10,18.2,291.89,PRE,08-DEC-88,7286mult.sim,1.0
4439-IPU,11,1987-10-13,1445,,5,10.6,374.85,PRE,08-DEC-88,7286mult.sim,0.0
4439-IPU,11,1987-10-13,1805,,10,12.8,308.74,PRE,08-DEC-88,7286mult.sim,1.0
4439-IPU,11,1987-10-13,1806,,5,13.3,284.44,PRE,08-DEC-88,7286mult.sim,0.0
4439-IPU,11,1987-10-13,1807,,5,14.1,361.29,PRE,08-DEC-88,7286mult.sim,0.0
4439-IPU,11,1987-10-13,1807,,10,26.9,293.25,PRE,08-DEC-88,7286mult.sim,1.0
4609-IPU,17,1987-10-13,1527,,5,12.8,312.04,PRE,08-DEC-88,7286mult.sim,0.0
4609-IPU,17,1987-10-13,1527,,10,22.0,300.6,PRE,08-DEC-88,7286mult.sim,1.0
4609-IPU,17,1987-10-13,1528,,10,12.2,379.95,PRE,08-DEC-88,7286mult.sim,1.0
4609-IPU,17,1987-10-13,1529,,5,11.9,406.64,PRE,08-DEC-88,7286mult.sim,0.0
4609-IPU,17,1987-10-13,1909,,10,15.7,293.39,PRE,08-DEC-88,7286mult.sim,1.0
4609-IPU,17,1987-10-13,1910,,5,17.8,301.17,PRE,08-DEC-88,7286mult.sim,0.0
4609-IPU,17,1987-10-13,1911,,5,16.0,390.02,PRE,08-DEC-88,7286mult.sim,0.0
4609-IPU,17,1987-10-13,1911,,10,15.2,368.69,PRE,08-DEC-88,7286mult.sim,1.0
8639-IPU,21,1987-10-13,1502,,5,12.1,555.83,PRE,08-DEC-88,7286mult.sim,0.0
8639-IPU,21,1987-10-13,1502,,10,13.0,289.61,PRE,08-DEC-88,7286mult.sim,1.0
8639-IPU,21,1987-10-13,1503,,10,12.6,347.73,PRE,08-DEC-88,7286mult.sim,1.0
8639-IPU,21,1987-10-13,1504,,5,12.4,594.43,PRE,08-DEC-88,7286mult.sim,0.0
8639-IPU,21,1987-10-13,1825,,10,15.6,281.82,PRE,08-DEC-88,7286mult.sim,1.0
8639-IPU,21,1987-10-13,1826,,5,19.6,515.2,PRE,08-DEC-88,7286mult.sim,0.0
8639-IPU,21,1987-10-13,1828,,10,15.7,334.64,PRE,08-DEC-88,7286mult.sim,1.0
8639-IPU,21,1987-10-13,1829,,5,18.4,549.26,PRE,08-DEC-88,7286mult.sim,0.0
2133-IPU,906,1989-07-27,nan,2.0,5,,415.76,PRE,22-JUN-90,9208mult.sim,
2133-IPU,906,1989-07-27,nan,1.0,10,,355.15,PRE,22-JUN-90,9208mult.sim,
2133-IPU,906,1989-07-27,nan,1.0,5,,415.76,PRE,22-JUN-90,9208mult.sim,
2133-IPU,906,1989-07-27,nan,2.0,10,,355.15,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,2.0,5,,182.31,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,2.0,10,,196.27,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,1.0,10,,192.96,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,1.0,20,,472.59,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,1.0,5,,176.65,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,1.0,5,,184.68,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,1.0,10,,203.23,PRE,22-JUN-90,9208mult.sim,
4439-IPU,916,1989-07-27,nan,2.0,20,,472.59,PRE,22-JUN-90,9208mult.sim,
8739-IPU,926,1989-07-27,nan,2.0,5,,497.7,PRE,22-JUN-90,9208mult.sim,
8739-IPU,926,1989-07-27,nan,1.0,5,,497.7,PRE,22-JUN-90,9208mult.sim,
8739-IPU,926,1989-07-27,nan,1.0,10,,455.08,PRE,22-JUN-90,9208mult.sim,
8739-IPU,926,1989-07-27,nan,2.0,10,,455.08,PRE,22-JUN-90,9208mult.sim,
2133-IPU,906,1989-07-28,nan,2.0,5,,0.0,PRE,22-JUN-90,9209mult.sim,
2133-IPU,906,1989-07-28,nan,2.0,10,,0.0,PRE,22-JUN-90,9209mult.sim,
2133-IPU,906,1989-07-28,nan,1.0,10,,0.0,PRE,22-JUN-90,9209mult.sim,
2133-IPU,906,1989-07-28,nan,1.0,5,,0.0,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,2.0,5,,200.63,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,2.0,10,,208.53,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,2.0,20,,511.33,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,1.0,10,,204.75,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,1.0,20,,511.33,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,1.0,5,,198.81,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,1.0,5,,201.37,PRE,22-JUN-90,9209mult.sim,
4439-IPU,916,1989-07-28,nan,1.0,10,,216.53,PRE,22-JUN-90,9209mult.sim,
8739-IPU,926,1989-07-28,nan,2.0,5,,464.82,PRE,22-JUN-90,9209mult.sim,
8739-IPU,926,1989-07-28,nan,2.0,10,,404.58,PRE,22-JUN-90,9209mult.sim,
8739-IPU,926,1989-07-28,nan,1.0,5,,464.82,PRE,22-JUN-90,9209mult.sim,
8739-IPU,926,1989-07-28,nan,1.0,10,,404.58,PRE,22-JUN-90,9209mult.sim,
2133-IPU,906,1989-07-29,nan,2.0,5,,505.11,PRE,22-JUN-90,9210mult.sim,
2133-IPU,906,1989-07-29,nan,1.0,5,,505.11,PRE,22-JUN-90,9210mult.sim,
2133-IPU,906,1989-07-29,nan,1.0,10,,390.1,PRE,22-JUN-90,9210mult.sim,
2133-IPU,906,1989-07-29,nan,2.0,10,,390.1,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,2.0,10,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,1.0,10,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,1.0,5,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,1.0,20,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,1.0,10,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,1.0,5,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,2.0,5,,0.0,PRE,22-JUN-90,9210mult.sim,
4439-IPU,916,1989-07-29,nan,2.0,20,,0.0,PRE,22-JUN-90,9210mult.sim,
8739-IPU,926,1989-07-29,nan,2.0,5,,492.26,PRE,22-JUN-90,9210mult.sim,
8739-IPU,926,1989-07-29,nan,1.0,10,,403.13,PRE,22-JUN-90,9210mult.sim,
8739-IPU,926,1989-07-29,nan,2.0,10,,403.13,PRE,22-JUN-90,9210mult.sim,
8739-IPU,926,1989-07-29,nan,1.0,5,,492.26,PRE,22-JUN-90,9210mult.sim,
2133-IPU,906,1989-07-30,nan,2.0,5,,508.26,PRE,22-JUN-90,9211mult.sim,
2133-IPU,906,1989-07-30,nan,1.0,10,,408.9,PRE,22-JUN-90,9211mult.sim,
2133-IPU,906,1989-07-30,nan,2.0,10,,408.9,PRE,22-JUN-90,9211mult.sim,
2133-IPU,906,1989-07-30,nan,1.0,5,,508.26,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,2.0,5,,249.38,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,2.0,10,,247.89,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,1.0,10,,252.05,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,1.0,5,,260.65,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,1.0,20,,223.53,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,1.0,10,,245.86,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,1.0,5,,245.15,PRE,22-JUN-90,9211mult.sim,
4439-IPU,916,1989-07-30,nan,2.0,20,,223.53,PRE,22-JUN-90,9211mult.sim,
8739-IPU,926,1989-07-30,nan,2.0,5,,490.09,PRE,22-JUN-90,9211mult.sim,
8739-IPU,926,1989-07-30,nan,2.0,10,,408.75,PRE,22-JUN-90,9211mult.sim,
8739-IPU,926,1989-07-30,nan,1.0,10,,408.75,PRE,22-JUN-90,9211mult.sim,
8739-IPU,926,1989-07-30,nan,1.0,5,,490.09,PRE,22-JUN-90,9211mult.sim,
2133-IPU,906,1989-07-31,nan,2.0,5,,259.45,PRE,22-JUN-90,9212mult.sim,
2133-IPU,906,1989-07-31,nan,2.0,10,,251.84,PRE,22-JUN-90,9212mult.sim,
2133-IPU,906,1989-07-31,nan,1.0,10,,251.84,PRE,22-JUN-90,9212mult.sim,
2133-IPU,906,1989-07-31,nan,1.0,5,,259.45,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,2.0,5,,143.6,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,2.0,10,,195.17,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,1.0,5,,134.6,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,2.0,20,,581.04,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,1.0,10,,204.71,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,1.0,5,,172.42,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,1.0,20,,581.04,PRE,22-JUN-90,9212mult.sim,
4439-IPU,916,1989-07-31,nan,1.0,10,,190.73,PRE,22-JUN-90,9212mult.sim,
8739-IPU,926,1989-07-31,nan,2.0,5,,158.55,PRE,22-JUN-90,9212mult.sim,
8739-IPU,926,1989-07-31,nan,2.0,10,,200.24,PRE,22-JUN-90,9212mult.sim,
8739-IPU,926,1989-07-31,nan,1.0,5,,158.55,PRE,22-JUN-90,9212mult.sim,
8739-IPU,926,1989-07-31,nan,1.0,10,,200.24,PRE,22-JUN-90,9212mult.sim,
2133-IPU,906,1989-08-01,nan,2.0,5,,318.95,PRE,22-JUN-90,9213mult.sim,
2133-IPU,906,1989-08-01,nan,2.0,10,,296.43,PRE,22-JUN-90,9213mult.sim,
2133-IPU,906,1989-08-01,nan,1.0,5,,318.95,PRE,22-JUN-90,9213mult.sim,
2133-IPU,906,1989-08-01,nan,1.0,10,,296.43,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,2.0,5,,174.97,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,2.0,10,,196.24,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,2.0,20,,770.1,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,1.0,10,,201.39,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,1.0,5,,168.97,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,1.0,20,,770.1,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,1.0,10,,193.77,PRE,22-JUN-90,9213mult.sim,
4439-IPU,916,1989-08-01,nan,1.0,5,,177.49,PRE,22-JUN-90,9213mult.sim,
8739-IPU,926,1989-08-01,nan,2.0,5,,181.67,PRE,22-JUN-90,9213mult.sim,
8739-IPU,926,1989-08-01,nan,2.0,10,,231.42,PRE,22-JUN-90,9213mult.sim,
8739-IPU,926,1989-08-01,nan,1.0,10,,231.42,PRE,22-JUN-90,9213mult.sim,
8739-IPU,926,1989-08-01,nan,1.0,5,,181.67,PRE,22-JUN-90,9213mult.sim,
2133-IPU,906,1989-08-02,nan,2.0,5,,358.88,PRE,22-JUN-90,9214mult.sim,
2133-IPU,906,1989-08-02,nan,2.0,10,,310.67,PRE,22-JUN-90,9214mult.sim,
2133-IPU,906,1989-08-02,nan,1.0,10,,310.67,PRE,22-JUN-90,9214mult.sim,
2133-IPU,906,1989-08-02,nan,1.0,5,,358.88,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,2.0,5,,181.02,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,2.0,10,,196.26,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,2.0,20,,800.41,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,1.0,10,,202.42,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,1.0,5,,176.13,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,1.0,20,,800.41,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,1.0,10,,193.32,PRE,22-JUN-90,9214mult.sim,
4439-IPU,916,1989-08-02,nan,1.0,5,,183.05,PRE,22-JUN-90,9214mult.sim,
8739-IPU,926,1989-08-02,nan,2.0,5,,237.09,PRE,22-JUN-90,9214mult.sim,
8739-IPU,926,1989-08-02,nan,2.0,10,,241.98,PRE,22-JUN-90,9214mult.sim,
8739-IPU,926,1989-08-02,nan,1.0,5,,237.09,PRE,22-JUN-90,9214mult.sim,
8739-IPU,926,1989-08-02,nan,1.0,10,,241.98,PRE,22-JUN-90,9214mult.sim,
2133-IPU,906,1989-08-03,nan,2.0,5,,0.0,PRE,22-JUN-90,9215mult.sim,
2133-IPU,906,1989-08-03,nan,2.0,10,,0.0,PRE,22-JUN-90,9215mult.sim,
2133-IPU,906,1989-08-03,nan,1.0,5,,0.0,PRE,22-JUN-90,9215mult.sim,
2133-IPU,906,1989-08-03,nan,1.0,10,,0.0,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,2.0,5,,190.24,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,1.0,10,,209.77,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,1.0,5,,188.46,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,2.0,10,,201.95,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,1.0,5,,190.96,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,1.0,20,,958.05,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,1.0,10,,198.25,PRE,22-JUN-90,9215mult.sim,
4439-IPU,916,1989-08-03,nan,2.0,20,,958.05,PRE,22-JUN-90,9215mult.sim,
8739-IPU,926,1989-08-03,nan,2.0,5,,0.0,PRE,22-JUN-90,9215mult.sim,
8739-IPU,926,1989-08-03,nan,2.0,10,,0.0,PRE,22-JUN-90,9215mult.sim,
8739-IPU,926,1989-08-03,nan,1.0,10,,0.0,PRE,22-JUN-90,9215mult.sim,
8739-IPU,926,1989-08-03,nan,1.0,5,,0.0,PRE,22-JUN-90,9215mult.sim,
2133-IPU,906,1989-08-04,nan,1.0,5,,395.87,PRE,22-JUN-90,9216mult.sim,
2133-IPU,906,1989-08-04,nan,2.0,10,,334.94,PRE,22-JUN-90,9216mult.sim,
2133-IPU,906,1989-08-04,nan,1.0,10,,334.94,PRE,22-JUN-90,9216mult.sim,
2133-IPU,906,1989-08-04,nan,2.0,5,,395.87,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,1.0,20,,921.7,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,1.0,5,,189.32,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,2.0,20,,921.7,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,2.0,10,,205.18,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,2.0,5,,192.58,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,1.0,10,,201.84,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,1.0,5,,193.91,PRE,22-JUN-90,9216mult.sim,
4439-IPU,916,1989-08-04,nan,1.0,10,,212.19,PRE,22-JUN-90,9216mult.sim,
8739-IPU,926,1989-08-04,nan,1.0,5,,212.95,PRE,22-JUN-90,9216mult.sim,
8739-IPU,926,1989-08-04,nan,1.0,10,,247.23,PRE,22-JUN-90,9216mult.sim,
8739-IPU,926,1989-08-04,nan,2.0,5,,212.95,PRE,22-JUN-90,9216mult.sim,
8739-IPU,926,1989-08-04,nan,2.0,10,,247.23,PRE,22-JUN-90,9216mult.sim,
2133-IPU,906,1989-08-05,nan,1.0,5,,345.16,PRE,22-JUN-90,9217mult.sim,
2133-IPU,906,1989-08-05,nan,2.0,10,,344.13,PRE,22-JUN-90,9217mult.sim,
2133-IPU,906,1989-08-05,nan,1.0,10,,344.13,PRE,22-JUN-90,9217mult.sim,
2133-IPU,906,1989-08-05,nan,2.0,5,,345.16,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,1.0,5,,201.42,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,2.0,20,,56.72,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,2.0,10,,212.88,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,2.0,5,,199.84,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,1.0,10,,218.47,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,1.0,5,,195.99,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,1.0,20,,56.72,PRE,22-JUN-90,9217mult.sim,
4439-IPU,916,1989-08-05,nan,1.0,10,,210.19,PRE,22-JUN-90,9217mult.sim,
8739-IPU,926,1989-08-05,nan,1.0,5,,224.75,PRE,22-JUN-90,9217mult.sim,
8739-IPU,926,1989-08-05,nan,2.0,5,,224.75,PRE,22-JUN-90,9217mult.sim,
8739-IPU,926,1989-08-05,nan,2.0,10,,249.53,PRE,22-JUN-90,9217mult.sim,
8739-IPU,926,1989-08-05,nan,1.0,10,,249.53,PRE,22-JUN-90,9217mult.sim,
2133-IPU,906,1989-08-06,nan,1.0,5,,260.34,PRE,22-JUN-90,9218mult.sim,
2133-IPU,906,1989-08-06,nan,1.0,10,,344.89,PRE,22-JUN-90,9218mult.sim,
2133-IPU,906,1989-08-06,nan,2.0,10,,344.89,PRE,22-JUN-90,9218mult.sim,
2133-IPU,906,1989-08-06,nan,2.0,5,,260.34,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,1.0,5,,199.57,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,1.0,10,,209.84,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,1.0,20,,959.34,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,2.0,10,,212.71,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,2.0,20,,959.34,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,2.0,5,,197.88,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,1.0,10,,218.69,PRE,22-JUN-90,9218mult.sim,
4439-IPU,916,1989-08-06,nan,1.0,5,,193.79,PRE,22-JUN-90,9218mult.sim,
8739-IPU,926,1989-08-06,nan,1.0,5,,230.46,PRE,22-JUN-90,9218mult.sim,
8739-IPU,926,1989-08-06,nan,2.0,10,,250.32,PRE,22-JUN-90,9218mult.sim,
8739-IPU,926,1989-08-06,nan,1.0,10,,250.32,PRE,22-JUN-90,9218mult.sim,
8739-IPU,926,1989-08-06,nan,2.0,5,,230.46,PRE,22-JUN-90,9218mult.sim,
2133-IPU,906,1989-08-07,nan,1.0,5,,384.93,PRE,22-JUN-90,9219mult.sim,
2133-IPU,906,1989-08-07,nan,2.0,10,,351.96,PRE,22-JUN-90,9219mult.sim,
2133-IPU,906,1989-08-07,nan,2.0,5,,384.93,PRE,22-JUN-90,9219mult.sim,
2133-IPU,906,1989-08-07,nan,1.0,10,,351.96,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,1.0,5,,208.0,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,1.0,20,,716.73,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,2.0,10,,215.31,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,2.0,20,,716.73,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,2.0,5,,208.86,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,1.0,10,,223.69,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,1.0,5,,211.06,PRE,22-JUN-90,9219mult.sim,
4439-IPU,916,1989-08-07,nan,1.0,10,,211.35,PRE,22-JUN-90,9219mult.sim,
8739-IPU,926,1989-08-07,nan,1.0,5,,243.57,PRE,22-JUN-90,9219mult.sim,
