"SITEGRID_ID","STATION_ID","OBS_DATE","OBS_TIME","SAMPLE_DISTANCE","PROBE_DEPTH","SOIL_TEMP","TOTAL_IMPEDANCE","FIFE_DATA_CRTFCN_CODE","LAST_REVISION_DATE","source_file"
"'4268-IPU'","32","03-JUN-87","1326","","5","16.1","229.91","'PRE    '","08-DEC-88","7154mult.sim"
"'4268-IPU'","32","03-JUN-87","2328","","10","23.3","175.21","'PRE    '","08-DEC-88","7154mult.sim"
"'4268-IPU'","32","03-JUN-87","2331","","5","24.2","214.3","'PRE    '","08-DEC-88","7154mult.sim"
"'4439-IPU'","11","03-JUN-87","1301","","10","17.5","196.92","'PRE    '","08-DEC-88","7154mult.sim"
"'4439-IPU'","11","03-JUN-87","1302","","5","16.2","197.09","'PRE    '","08-DEC-88","7154mult.sim"
"'4439-IPU'","11","03-JUN-87","2355","","10","22.4","219.64","'PRE    '","08-DEC-88","7154mult.sim"
"'4439-IPU'","11","03-JUN-87","2356","","5","23.0","209.46","'PRE    '","08-DEC-88","7154mult.sim"
"'4609-IPU'","17","03-JUN-87","1350","","10","16.9","242.83","'PRE    '","08-DEC-88","7154mult.sim"
"'4609-IPU'","17","03-JUN-87","1352","","5","16.4","289.15","'PRE    '","08-DEC-88","7154mult.sim"
"'8639-IPU'","21","03-JUN-87","1326","","10","17.6","293.94","'PRE    '","08-DEC-88","7154mult.sim"
"'2731-IPU'","1","04-JUN-87","118","","10","22.0","179.81","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","04-JUN-87","120","","5","22.2","196.1","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","04-JUN-87","1419","","10","17.2","182.12","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","04-JUN-87","1421","","5","16.8","201.92","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","04-JUN-87","2110","","10","26.9","177.39","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","04-JUN-87","2111","","5","30.0","196.65","'PRE    '","08-DEC-88","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1648","2015","3","","385.81","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1656","1965","3","","643.69","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1702","1915","3","","316.6","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1709","1865","3","","270.45","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1715","1815","3","","497.49","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1721","1765","3","","423.7","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1727","1715","3","","223.76","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1734","1665","3","","421.61","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1743","1615","3","","277.37","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1750","1580","3","","233.4","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1758","1552","3","","444.46","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1804","1517","3","","210.28","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1811","1467","3","","311.93","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1818","1417","3","","206.43","'PRE    '","19-SEP-89","7155mult.sim"
"'2840-IPU'","883","04-JUN-87","1824","1367","3","","256.93","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1837","1395","3","","269.95","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1844","1445","3","","274.88","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1854","1495","3","","326.1","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1858","1545","3","","262.16","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1905","1595","3","","239.1","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1911","1645","3","","263.14","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1919","1695","3","","232.68","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1926","1730","3","","318.25","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1934","1780","3","","353.33","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1941","1830","3","","700.13","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1951","1930","3","","289.57","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","1958","1980","3","","406.76","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","2007","2030","3","","294.2","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","2014","2072","3","","527.33","'PRE    '","19-SEP-89","7155mult.sim"
"'2940-IPU'","884","04-JUN-87","2022","2114","3","","305.06","'PRE    '","19-SEP-89","7155mult.sim"
"'3040-IPU'","885","04-JUN-87","2036","2203","3","","407.17","'PRE    '","19-SEP-89","7155mult.sim"
"'3040-IPU'","885","04-JUN-87","2042","2153","3","","337.1","'PRE    '","19-SEP-89","7155mult.sim"
"'3040-IPU'","885","04-JUN-87","2052","2103","3","","387.49","'PRE    '","19-SEP-89","7155mult.sim"
"'4268-IPU'","32","04-JUN-87","1235","","10","17.4","174.63","'PRE    '","08-DEC-88","7155mult.sim"
"'4268-IPU'","32","04-JUN-87","1239","","5","16.4","999.99","'PRE    '","08-DEC-88","7155mult.sim"
"'4439-IPU'","11","04-JUN-87","1301","","10","17.4","205.23","'PRE    '","08-DEC-88","7155mult.sim"
"'4439-IPU'","11","04-JUN-87","1302","","5","16.4","206.85","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","45","","10","22.2","262.46","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","46","","5","22.4","320.14","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","1348","","10","16.5","251.9","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","1349","","5","16.1","295.61","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","2307","","10","25.5","281.73","'PRE    '","08-DEC-88","7155mult.sim"
"'4609-IPU'","17","04-JUN-87","2308","","5","26.8","130.19","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","17","","10","23.8","404.6","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","18","","5","24.3","235.17","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","1322","","10","17.9","300.58","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","1323","","5","17.1","242.59","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","2336","","10","25.9","505.39","'PRE    '","08-DEC-88","7155mult.sim"
"'8639-IPU'","21","04-JUN-87","2338","","5","27.2","247.25","'PRE    '","08-DEC-88","7155mult.sim"
"'2731-IPU'","1","05-JUN-87","1513","","10","19.4","187.77","'PRE    '","08-DEC-88","7156mult.sim"
"'2731-IPU'","1","05-JUN-87","1515","","5","19.5","217.17","'PRE    '","08-DEC-88","7156mult.sim"
"'2731-IPU'","1","05-JUN-87","2254","","10","26.6","197.2","'PRE    '","08-DEC-88","7156mult.sim"
"'2731-IPU'","1","05-JUN-87","2256","","5","29.1","225.24","'PRE    '","08-DEC-88","7156mult.sim"
"'4268-IPU'","32","05-JUN-87","28","","10","26.1","175.3","'PRE    '","08-DEC-88","7156mult.sim"
"'4268-IPU'","32","05-JUN-87","29","","5","27.6","999.99","'PRE    '","08-DEC-88","7156mult.sim"
"'4268-IPU'","32","05-JUN-87","1326","","10","19.5","180.98","'PRE    '","08-DEC-88","7156mult.sim"
"'4268-IPU'","32","05-JUN-87","1327","","5","18.9","999.99","'PRE    '","08-DEC-88","7156mult.sim"
"'4439-IPU'","11","05-JUN-87","1","","10","24.8","235.32","'PRE    '","08-DEC-88","7156mult.sim"
"'4439-IPU'","11","05-JUN-87","2","","5","26.1","221.65","'PRE    '","08-DEC-88","7156mult.sim"
"'4439-IPU'","11","05-JUN-87","1351","","10","19.1","226.8","'PRE    '","08-DEC-88","7156mult.sim"
"'4439-IPU'","11","05-JUN-87","1352","","5","18.9","224.25","'PRE    '","08-DEC-88","7156mult.sim"
"'4609-IPU'","17","05-JUN-87","1441","","10","18.6","273.88","'PRE    '","08-DEC-88","7156mult.sim"
"'4609-IPU'","17","05-JUN-87","1442","","5","18.6","340.2","'PRE    '","08-DEC-88","7156mult.sim"
"'4609-IPU'","17","05-JUN-87","2330","","10","25.5","303.33","'PRE    '","08-DEC-88","7156mult.sim"
"'4609-IPU'","17","05-JUN-87","2331","","5","26.5","370.31","'PRE    '","08-DEC-88","7156mult.sim"
"'8639-IPU'","21","05-JUN-87","1414","","10","19.3","317.35","'PRE    '","08-DEC-88","7156mult.sim"
"'8639-IPU'","21","05-JUN-87","1416","","5","19.1","266.29","'PRE    '","08-DEC-88","7156mult.sim"
"'8639-IPU'","21","05-JUN-87","2400","","10","25.7","480.9","'PRE    '","08-DEC-88","7156mult.sim"
"'4268-IPU'","32","06-JUN-87","47","","10","26.0","182.78","'PRE    '","08-DEC-88","7157mult.sim"
"'4268-IPU'","32","06-JUN-87","48","","5","27.3","999.99","'PRE    '","08-DEC-88","7157mult.sim"
"'4439-IPU'","11","06-JUN-87","23","","10","24.8","244.47","'PRE    '","08-DEC-88","7157mult.sim"
"'4439-IPU'","11","06-JUN-87","25","","5","25.7","236.55","'PRE    '","08-DEC-88","7157mult.sim"
"'8639-IPU'","21","06-JUN-87","1","","5","26.4","271.82","'PRE    '","08-DEC-88","7157mult.sim"
"'2731-IPU'","1","26-JUN-87","1438","","10","19.8","195.1","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","26-JUN-87","1440","","5","19.1","199.9","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","26-JUN-87","2324","","10","25.7","198.04","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","26-JUN-87","2325","","5","26.4","214.74","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","26-JUN-87","2349","","10","26.1","210.57","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","26-JUN-87","2350","","5","26.6","240.56","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","1251","","10","20.1","199.46","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","1252","","5","19.0","999.99","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","1955","","10","24.9","199.02","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","1956","","5","28.1","999.99","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","2000","","10","27.4","201.89","'PRE    '","08-DEC-88","7177mult.sim"
"'4268-IPU'","32","26-JUN-87","2002","","5","29.7","229.77","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","1316","","10","19.6","220.81","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","1318","","5","18.8","194.28","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","2028","","10","24.4","232.82","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","2029","","5","28.3","208.42","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","2102","","10","27.6","236.83","'PRE    '","08-DEC-88","7177mult.sim"
"'4439-IPU'","11","26-JUN-87","2103","","5","28.7","219.6","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","1405","","10","19.0","319.44","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","1406","","5","18.7","269.15","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","2221","","10","27.0","340.31","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","2222","","5","27.7","291.2","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","2248","","10","26.8","286.07","'PRE    '","08-DEC-88","7177mult.sim"
"'4609-IPU'","17","26-JUN-87","2249","","5","26.8","312.65","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","1338","","10","20.6","278.74","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","1340","","5","19.8","377.17","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","2127","","10","28.7","283.76","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","2128","","5","30.8","351.14","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","2152","","10","28.8","290.34","'PRE    '","08-DEC-88","7177mult.sim"
"'8639-IPU'","21","26-JUN-87","2153","","5","29.2","358.26","'PRE    '","08-DEC-88","7177mult.sim"
"'2731-IPU'","1","27-JUN-87","1340","","10","20.8","207.03","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1341","","5","19.9","242.82","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1343","","10","20.1","200.0","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1344","","5","19.6","221.41","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1741","","10","21.6","204.94","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1742","","5","24.5","238.34","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1744","","10","22.4","199.95","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","27-JUN-87","1745","","5","24.8","225.85","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1140","","10","22.0","203.43","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1142","","5","21.0","230.65","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1144","","10","21.8","209.33","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1145","","5","20.6","999.99","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1942","","10","26.0","197.0","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1943","","5","29.5","221.02","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1945","","5","29.2","999.99","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","1945","","10","25.9","218.38","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","2230","","10","27.8","205.25","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","2231","","5","30.5","231.83","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","2232","","10","28.0","223.97","'PRE    '","08-DEC-88","7178mult.sim"
"'4268-IPU'","32","27-JUN-87","2233","","5","30.9","999.99","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1206","","10","21.0","235.89","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1208","","5","20.0","211.17","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1210","","10","21.3","227.61","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1212","","5","20.6","205.5","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1918","","10","24.5","229.31","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1919","","5","26.3","220.04","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1921","","10","23.9","234.3","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","1922","","5","28.0","210.64","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","2253","","10","26.1","246.49","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","2254","","5","27.0","227.64","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","2256","","5","28.4","222.26","'PRE    '","08-DEC-88","7178mult.sim"
"'4439-IPU'","11","27-JUN-87","2256","","10","25.8","248.23","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1303","","10","20.8","281.49","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1304","","5","19.9","308.05","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1306","","10","20.2","328.4","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1307","","5","19.9","276.96","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1827","","10","23.6","280.13","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1828","","5","26.1","316.97","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1829","","10","23.3","327.18","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","1831","","5","25.2","289.97","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","2341","","10","27.2","291.49","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","2342","","5","29.0","326.07","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","2344","","10","26.9","330.07","'PRE    '","08-DEC-88","7178mult.sim"
"'4609-IPU'","17","27-JUN-87","2345","","5","27.7","292.24","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1233","","10","22.2","280.76","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1234","","5","20.7","386.91","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1236","","10","21.6","279.3","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1237","","5","20.7","385.67","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1855","","10","25.3","279.38","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1856","","5","31.0","347.22","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1857","","10","26.2","277.35","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","1858","","5","28.6","361.98","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","2315","","10","28.4","300.81","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","2316","","5","32.0","353.16","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","2318","","10","28.4","288.99","'PRE    '","08-DEC-88","7178mult.sim"
"'8639-IPU'","21","27-JUN-87","2319","","5","29.5","368.29","'PRE    '","08-DEC-88","7178mult.sim"
"'2731-IPU'","1","28-JUN-87","17","","10","27.0","212.49","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","18","","5","28.6","242.64","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","19","","10","26.2","207.64","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","20","","5","27.2","242.94","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","1824","","10","21.8","184.67","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","1825","","5","24.5","172.42","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","1827","","10","22.3","186.39","'PRE    '","08-DEC-88","7179mult.sim"
"'2731-IPU'","1","28-JUN-87","1828","","5","24.2","171.0","'PRE    '","08-DEC-88","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1900","2015","3","","232.71","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1912","1965","3","","256.89","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1918","1915","3","","271.14","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1922","1865","3","","250.25","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1926","1815","3","","187.13","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1930","1765","3","","195.13","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1934","1715","3","","177.63","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1944","1665","3","","222.19","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1950","1615","3","","184.31","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1953","1580","3","","179.85","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","1957","1552","3","","238.32","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","2000","1517","3","","174.58","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","2004","1467","3","","199.58","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","2010","1417","3","","178.16","'PRE    '","19-SEP-89","7179mult.sim"
"'2840-IPU'","883","28-JUN-87","2014","1367","3","","177.96","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2037","1395","3","","177.88","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2042","1445","3","","188.01","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2046","1495","3","","204.03","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2051","1545","3","","179.39","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2054","1595","3","","200.49","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2058","1645","3","","179.81","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2103","1695","3","","177.47","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2107","1730","3","","188.62","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2111","1780","3","","193.13","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2116","1830","3","","309.41","'PRE    '","19-SEP-89","7179mult.sim"
"'2940-IPU'","884","28-JUN-87","2120","1880","3","","650.18","'PRE    '","19-SEP-89","7179mult.sim"
